id|name|brand|details|price|size|is_by_weight
4136|PANECILLO PULGUITAS| BELLSOLA|https://www.telecompra.mercadona.es/detall_producte.php?id=83292|0.8| PAQUETE 6 U - 240 G|false
4137|PANECILLO QUESO (VENTA POR UNIDADES)| BACK SHOP|https://www.telecompra.mercadona.es/detall_producte.php?id=83281|0.35| 1 U 80 G|false
4138|PANECILLO QUESO (VENTA POR UNIDADES)| PANAMAR|https://www.telecompra.mercadona.es/detall_producte.php?id=67563|0.35| 1 U 85 G|false
4139|PANECILLO VIENA (VENTA POR UNIDADES)| |https://www.telecompra.mercadona.es/detall_producte.php?id=83594|0.25| 1 U - 80 G|false
4140|TORTA GAZPACHO ENTERA| RUIZ|https://www.telecompra.mercadona.es/detall_producte.php?id=83223|1.35| 1 U 185 G|false
4141|PAN MOLDE BLANCO FAMILIAR| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=82886|1.25| PAQUETE 26 REBANADAS - 820 G|false
4142|PAN MOLDE BLANCO NATURAL 100 %| BIMBO|https://www.telecompra.mercadona.es/detall_producte.php?id=82369|2| PAQUETE 16 REBANADAS - 460 G|false
4143|PAN MOLDE BLANCO REBANADA GRUESA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=82894|1.35| PAQUETE 18 REBANADAS - 820 G|false
4144|PAN MOLDE BLANCO SIN CORTEZA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=82322|1.3| PAQUETE 16 REBANADAS - 450 G|false
4145|PAN MOLDE BLANCO SIN GLUTEN Y SIN LACTOSA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=22101|3.1| PAQUETE 12 REBANADAS - 440 G|false
4146|PAN MOLDE BLANCO| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=13810|0.85| PAQUETE 16 REBANADAS - 460 G|false
4147|PAN MOLDE CON SEMILLAS Y PIPAS DE CALABAZA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=83869|1.8| PAQUETE 14 REBANADAS - 580 G|false
4148|PAN HAMBURGUESA 100% INTEGRAL| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=82721|1.25| PAQUETE 4 U - 330 G|false
4149|PAN HAMBURGUESA BRIOCHE| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=1811|0.85| PAQUETE 2 U - 110 G|false
4150|PAN HAMBURGUESA MAXI CON SESAMO| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=13803|0.95| PAQUETE 4 U -300 G|false
4151|PAN HAMBURGUESA SIN GLUTEN| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=22319|2| PAQUETE 2 U - 160 G|false
4152|PAN HAMBURGUESA SIN SESAMO| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=82331|0.9| PAQUETE 4 U - 220 G|false
4153|PAN PERRITO (HOT DOG)| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=82332|0.9| PAQUETE 6 U - 330 G|false
4154|PAN PIADINA ESTILO ITALIANO| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=80894|2.15| PAQUETE 4 U - 320 G|false
4155|PAN PITA BLANCO| PITA ORIGINAL|https://www.telecompra.mercadona.es/detall_producte.php?id=82649|1.35| PAQUETE PACK 2 X 3 U - 400 G|false
4156|PANECILLO MINI BOCADOS| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=84429|1| PAQUETE 8 U - 165 G|false
4157|PAN MOLDE 100% INTEGRAL FAMILIAR| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=83886|1.25| PAQUETE 26 REBANADAS - 820 G|false
4158|PAN MOLDE 100% INTEGRAL SIN CORTEZA (SIN AZUCARES AÑADIDOS)| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=23643|1.4| PAQUETE 16 REBANADAS - 450 G|false
4159|PAN MOLDE 12 CEREALES Y SEMILLAS| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=83547|1.8| PAQUETE 18 REBANADAS - 680 G|false
4160|PAN MOLDE 82 % INTEGRAL DE CENTENO| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=82718|1.6| PAQUETE 9 REBANADAS - 500 G|false
4161|PAN MOLDE CEREALES SIN GLUTEN Y SIN LACTOSA| BEIKER|https://www.telecompra.mercadona.es/detall_producte.php?id=82640|2.75| PAQUETE 12 REBANADAS - 300 G|false
4162|PAN MOLDE CON 35% AVENA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=82295|1.45| PAQUETE 12 REBANADAS - 460 G|false
4163|PAN MOLDE DE CENTENO| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=82302|1.55| PAQUETE 13 REBANADAS - 720 G|false
4164|PAN MOLDE ESPELTA INTEGRAL 100%| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=82646|1.25| PAQUETE 10 REBANADAS - 275 G|false
4165|PAN MOLDE INTEGRAL SIN AZUCAR AÑADIDO| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=83868|1.25| PAQUETE 16 REBANADAS - 460 G|false
4166|PAN MOLDE INTEGRAL| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=82328|0.95| PAQUETE 16 REBANADAS - 460 G|false
4167|PAN SANDWICH CEREALES| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=82576|1.3| PAQUETE 8 U - 310 G|false
4168|PAN HORNEAR BAGUETTE SIN GLUTEN| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=82753|2.1| 1 U - 175 G|false
4169|PAN RALLADO AJO PEREJIL| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=82227|0.9| PAQUETE 500 G|false
4170|PAN RALLADO CASERO| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=82352|1.05| PAQUETE 500 G|false
4171|PAN RALLADO CRUJIENTE| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=22932|1.7| PAQUETE 400 G|false
4172|PAN RALLADO SIN GLUTEN| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=82656|1.95| PAQUETE 350 G|false
4173|PAN RALLADO| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=82219|0.8| PAQUETE 750 G|false
4174|CRACKER CON ROMERO SIN GLUTEN| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=82651|1.7| PAQUETE 6 BOLSITAS - 200 G|false
4175|CRACKER DE ESPELTA (100% ESPELTA INTEGRAL)| BACHMAN|https://www.telecompra.mercadona.es/detall_producte.php?id=82626|1.6| CAJA 4 PAQUETES X 3 U - 240 G|false
4176|CRACKER GALLETA SALADA (PAQUETE AZUL)| GALBUSERA|https://www.telecompra.mercadona.es/detall_producte.php?id=82585|1.5| PAQUETE 4 U X 16 BOLSITAS - 400 G|false
4177|CRACKER GALLETA SALADA TUC ( PAQUETE AMARILLO )| LU|https://www.telecompra.mercadona.es/detall_producte.php?id=82255|1.55| PAQUETE 2 U - 200 G|false
4178|CRACKER PAN INTEGRAL (PAQUETE MARRON)| GALBUSERA|https://www.telecompra.mercadona.es/detall_producte.php?id=82412|1.75| PAQUETE 14 BOLSITAS - 500 G|false
4179|CRACKER PAN SALADO (PAQUETE AMARILLO)| GALBUSERA|https://www.telecompra.mercadona.es/detall_producte.php?id=82439|1.7| PAQUETE 14 BOLSITAS - 500 G|false
4180|PAN TOSTADO 100% INTEGRAL| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=86008|1.75| PAQUETE 550 G|false
4181|PAN TOSTADO AVENA VITALITE| WASA|https://www.telecompra.mercadona.es/detall_producte.php?id=82150|2.25| PAQUETE 280 G|false
4182|PAN TOSTADO BLANCO BISCOTE MINI ( CUADRADO TIPO CANAPE)| MINIGRILL|https://www.telecompra.mercadona.es/detall_producte.php?id=82117|0.55| CAJA 120 G|false
4183|PAN TOSTADO BLANCO BISCOTE MINI CON PASAS (REDONDO)| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=82665|1.2| PAQUETE 120 G|false
4184|PAN TOSTADO BLANCO CLASICO| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=82287|1.65| PAQUETE 550 G|false
4185|PAN TOSTADO BLANCO TOSTAS MINI ( RECTANGULARES EXTRAPLANAS)| MINIGRILL|https://www.telecompra.mercadona.es/detall_producte.php?id=82070|1.1| CAJA 100 G|false
4186|PAN TOSTADO CON FIBRA Y SESAMO| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=82655|0.85| PAQUETE 250 G|false
4187|PAN TOSTADO INTEGRAL BAJO EN SAL Y BAJO EN AZUCAR| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=83789|2.35| PAQUETE 540 G|false
4188|PAN TOSTADO INTEGRAL BISCOTE MINI ( CUADRADO TIPO CANAPE )| MINIGRILL|https://www.telecompra.mercadona.es/detall_producte.php?id=82122|0.55| CAJA 120 G|false
4189|PAN TOSTADO INTEGRAL ESPELTA REBANADAS| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=82842|1.45| PAQUETE 250 G|false
4190|PAN TOSTADO INTEGRAL TOSTAS MINI (RECTANGULARES EXTRAPLANAS)| MINIGRILL|https://www.telecompra.mercadona.es/detall_producte.php?id=82082|1.1| CAJA 100 G|false
4191|PAN TOSTADO MULTICEREALES| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=82290|2.35| PAQUETE 550 G|false
4192|PAN TOSTADO PARA DIPEAR| PAN SPEZIAL|https://www.telecompra.mercadona.es/detall_producte.php?id=82554|1.4| PAQUETE 250 G|false
4193|PAN TOSTADO SIN GLUTEN| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=82839|1.45| CAJA 100 G|false
4194|TARTALETAS MINI| CONFILETAS|https://www.telecompra.mercadona.es/detall_producte.php?id=82907|1.65| CAJA 16 U - 112 G|false
4195|PAN TOSTADO BLANCO PANECILLOS| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=82277|0.8| PAQUETE 300 G|false
4196|PAN TOSTADO CON AJO Y PEREJIL| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=82199|1.15| PAQUETE 170 G|false
4197|PAN TOSTADO CON TOMATE Y OREGANO| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=82190|1.15| PAQUETE 170 G|false
4198|PAN TOSTADO MULTICEREALES PANECILLO| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=82417|1| PAQUETE 250 G|false
4199|PANECILLOS TOSTADOS 100 % INTEGRAL| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=13445|0.85| PAQUETE 300 G|false
4200|PICATOSTES FRITOS NATURALES| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=82786|0.85| PAQUETE 100 G|false
4201|PICATOSTES FRITOS SABOR AJO| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=82787|0.85| PAQUETE 100 G|false
4202|PICATOSTES TOSTADOS NATURALES| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=82788|0.7| PAQUETE 100 G|false
4203|BRAZO CHOCOLATE PASTELERIA CONGELADA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=15574|6| 1 U - 500 G|false
4204|BRIOCHE TIERNO RELLENO NATA (FORMA FLOR) PASTELERIA REFRIGERADA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=70668|5| U 230 G|false
4205|CUPCAKES CARROT PASTELERIA REFRIGERADA HORNO| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=87675|2.2| BANDEJA 2 U - 122 G|false
4206|LIONESAS NATA Y TRUFA PASTELERIA CONGELADA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=87540|5| BANDEJA 10 U - 350 G|false
4207|MACARONS SURTIDO PASTELERIA REFRIGERADA HORNO| POPPIES|https://www.telecompra.mercadona.es/detall_producte.php?id=87547|1.75| BANDEJA 5 U - 55 G|false
4208|MERENGUE PASTELERIA REFRIGERADA HORNO| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=15947|1.5| U - 65 G|false
4209|PASTEL QUESO PASTELERIA REFRIGERADA HORNO| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=15949|4.3| U - 380 G|false
4210|REPOSTERIA SURTIDA PASTELERIA CONGELADA| SANTA|https://www.telecompra.mercadona.es/detall_producte.php?id=87542|4| BANDEJA 12 U - 215 G|false
4211|TARTA 3 CHOCOLATES 8 RACIONES (REDONDA) SIN GLUTEN PASTELERIA CONGELADA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=87599|9| 1 U - 880 G|false
4212|TARTA BLANCA DE NATA Y TRUFA (REDONDA) PASTELERIA CONGELADA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=87679|7| 1 U - 580 G|false
4213|TARTA CARROT CAKE DE BIZCOCHO DE ZANAHORIA RELLENA DE CREMA DE QUESO MASCARPONE (REDONDA) PASTELERIA CONGELADA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=87677|9.5| 1 U - 750 G|false
4214|TARTA DE LA ABUELA CON GALLETAS CHOCOLATE Y NATA 10 RACIONES (CUADRADA) PASTELERIA CONGELADA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=87692|8.5| 1 U - 825 G|false
4215|TARTA DE LA ABUELA CON GALLETAS CHOCOLATE Y NATA 20 RACIONES (CUADRADA) PASTELERIA CONGELADA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=87695|12| 1 U - 1800 G|false
4216|TARTA DUO BIZCOCHO DE CACAO RELLENA DE NATA (REDONDA) PASTELERIA CONGELADA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=87610|10| 1 U - 1090 G|false
4217|TARTA GALLETA Y LECHE CONDENSADA (RECTANGULAR) PASTELERIA REFRIGERADA HORNO| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=87554|3| 1 U - 310 G|false
4218|TARTA INFANTIL FROZEN TRUFA 8 RACIONES (CUADRADA) PASTELERIA CONGELADA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=23000|8.5| 1 U - 635 G|false
4219|TARTA INFANTIL HOT WHEELS TRUFA 20 RACIONES (CUADRADA) PASTELERIA CONGELADA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=22518|13.8| 1 U - 1400 G|false
4220|TARTA INFANTIL MADAGASCAR TRUFA 8 RACIONES (CUADRADA) PASTELERIA CONGELADA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=87684|8.5| 1 U - 635 G|false
4221|TARTA INFANTIL PATRULLA CANINA TRUFA 20 RACIONES (CUADRADA) PASTELERIA CONGELADA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=87690|13.8| 1 U - 1400 G|false
4222|TARTA INFANTIL PEPPA PIG TRUFA 8 RACIONES (CUADRADA) PASTELERIA CONGELADA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=22999|8.5| 1 U - 635 G|false
4223|TARTA INFANTIL PJ MASKS TRUFA 20 RACIONES (CUADRADA) PASTELERIA CONGELADA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=23054|13.8| 1 U - 1400 G|false
4224|TARTA INFANTIL SPIDERMAN TRUFA 8 RACIONES (CUADRADA) PASTELERIA CONGELADA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=23055|8.5| 1 U - 635 G|false
4225|TARTA INFANTIL TESIA AND FRIENDS TRUFA 20 RACIONES (CUADRADA) PASTELERIA CONGELADA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=22519|13.8| 1 U - 1400 G|false
4226|TARTA MOUSSE CHOCOLATE RELLENA DE CREMA CRUJIENTE DE AVELLANA (REDONDA) PASTELERIA CONGELADA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=87609|7| 1 U - 800 G|false
4227|TARTA MOUSSE LIMON (CUADRADA) SIN GLUTEN PASTELERIA CONGELADA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=87604|9| 1 U - 805 G|false
4228|TARTA MOUSSE QUESO ARANDANOS (REDONDA) SIN GLUTEN PASTELERIA CONGELADA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=87601|7| 1 U - 520 G|false
4229|TARTA RED VELVET BIZCOCHO COLOR ROJO RELLENA DE CREMA DE QUESO MASCARPONE (REDONDA) PASTELERIA CONGELADA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=87607|9.5| 1 U - 700 G|false
4230|TARTA REINA PASTELERIA CONGELADA (BIZCOCHO CON NATA Y YEMA, DECORADA CON ALMENDRA CRUJIENTE)| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=22551|8| 1 U - 670 G|false
4231|TARTA SAN MARCOS (CUADRADA) PASTELERIA CONGELADA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=87598|12| 1 U - 1650 G|false
4232|TARTA SELVA NEGRA (CUADRADA) PASTELERIA CONGELADA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=87602|13.9| 1 U - 1900 G|false
4233|TARTA TIRAMISU CON QUESO MASCARPONE (CUADRADA) PASTELERIA CONGELADA| DOLCEMIO|https://www.telecompra.mercadona.es/detall_producte.php?id=87603|8| 1 U - 500 G|false
4234|TRENZA HOJALDRE HORNO PASTELERIA CONGELADA| DON MANUEL|https://www.telecompra.mercadona.es/detall_producte.php?id=87616|7.5| 1 U - 430 G|false
4235|TRUFAS CHOCOLATE PASTELERIA CONGELADA| SANTA|https://www.telecompra.mercadona.es/detall_producte.php?id=87597|4| BANDEJA 12 U - 204 G|false
4236|GRISSINI CON SESAMO| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=82464|1.45| PAQUETE 2 U - 200 G|false
4237|GRISSINI| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=82599|1.6| CAJA 250 G|false
4238|PALITOS HORNEADOS CON FRUTOS SECOS| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=83864|1.1| PACK 2 PAQUETES - 120 G|false
4239|PANES MINI PIZZA ANITINES| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=22397|0.7| PAQUETE 80 G|false
4240|PANES MINI TOMATE Y OREGANO ANITINES| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=22396|0.7| PAQUETE 80 G|false
4241|PICOS 70 % INTEGRALES| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=22673|0.55| PAQUETE 250 G|false
4242|PICOS CAMPEROS| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=82275|1.3| PACK 2 X 200 G - 400 G|false
4243|PICOS NORMALES| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=82279|0.55| PAQUETE 250 G|false
4244|PICOS SIN GLUTEN| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=13450|1.55| PAQUETE 100 G|false
4245|PIQUITO BAJO EN SAL| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=22249|1.2| PAQUETE 250 G|false
4246|REGAÑA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=82365|0.85| PAQUETE 250 G|false
4247|ROSQUILLAS (TIPO PICOS)| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=82268|0.75| PAQUETE 250 G|false
4248|ROSQUILLETAS PLANAS CEREALES Y ESPELTA (SNACK)| ANITIN|https://www.telecompra.mercadona.es/detall_producte.php?id=82767|1.35| PACK 2 PAQUETES - 150 G|false
4249|ROSQUILLETAS PLANAS CHOCOLATE (SNACK)| ANITIN|https://www.telecompra.mercadona.es/detall_producte.php?id=82728|1.35| PACK 2 PAQUETES - 172 G|false
4250|ROSQUILLETAS PLANAS CON PIPAS (SNACK)| ANITIN|https://www.telecompra.mercadona.es/detall_producte.php?id=82765|1.35| PACK 2 PAQUETES - 166 G|false
4251|ROSQUILLETAS PLANAS INTEGRAL (SNACK)| ANITIN|https://www.telecompra.mercadona.es/detall_producte.php?id=15546|1.35| PACK 2 PAQUETES - 166 G|false
4252|ROSQUILLETAS PLANAS QUESO (SNACK)| ANITIN|https://www.telecompra.mercadona.es/detall_producte.php?id=82892|1.35| PACK 2 PAQUETES - 142 G|false
4253|SALADITOS| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=13631|1.1| PAQUETE 250 G|false
4254|SURTIDO GRANEL BIZCOCHO CON BAÑO DE CACAO| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=85786|0.28| 1 U(PESO APROXIMADO DE LA UNIDAD 55 GR)|false
4255|SURTIDO GRANEL CAÑA CACAO| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=85793|0.46| 1 U(PESO APROXIMADO DE LA UNIDAD 92 GR)|false
4256|SURTIDO GRANEL COQUITOS| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=85798|0.17| 1 U(PESO APROXIMADO DE LA UNIDAD 33 GR)|false
4257|SURTIDO GRANEL ESPIRAL CHOCOLATE| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=85787|0.3| 1 U(PESO APROXIMADO DE LA UNIDAD 60 GR)|false
4258|SURTIDO GRANEL HOJALDRE CABELLO| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=85795|0.4| 1 U(PESO APROXIMADO DE LA UNIDAD 80 GR)|false
4259|SURTIDO GRANEL PALMERA CREMA AVELLANA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=85792|0.53| U(PESO APROXIMADO DE LA UNIDAD 105 GR)|false
4260|SURTIDO GRANEL PASTA ALMENDRA BAÑADA CHOCOLATE| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=22610|0.25| 1 U(PESO APROXIMADO DE LA UNIDAD 50 GR)|false
4261|SURTIDO GRANEL ROLLO SABOR NATA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=22139|0.4| 1 U(PESO APROXIMADO DE LA UNIDAD 80 GR)|false
4262|SURTIDO GRANEL ROSQUILLA CACAO| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=85788|0.15| 1 U(PESO APROXIMADO DE LA UNIDAD 30 GR)|false
4263|SURTIDO GRANEL ROSQUITO AZUCAR| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=15842|0.13| 1 U(PESO APROXIMADO DE LA UNIDAD 25 GR)|false
4264|VELA CUMPLEAÑOS N 0| HACENDADO|""|0.75| U|false
4265|VELA CUMPLEAÑOS N 1| HACENDADO|""|0.75| U|false
4266|VELA CUMPLEAÑOS N 2| HACENDADO|""|0.75| U|false
4267|VELA CUMPLEAÑOS N 3| HACENDADO|""|0.75| U|false
4268|VELA CUMPLEAÑOS N 4| HACENDADO|""|0.75| U|false
4269|VELA CUMPLEAÑOS N 5| HACENDADO|""|0.75| U|false
4270|VELA CUMPLEAÑOS N 6| HACENDADO|""|0.75| U|false
4271|VELA CUMPLEAÑOS N 7| HACENDADO|""|0.75| U|false
4272|VELA CUMPLEAÑOS N 8| HACENDADO|""|0.75| U|false
4273|VELA CUMPLEAÑOS N 9| HACENDADO|""|0.75| U|false
4274|VELA CUMPLEAÑOS| HACENDADO|""|0.9| PAQUETE 20 U|false
4275|BATIDO CHOCOLATE (90% LECHE)| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=23050|1.15| BOTELLA 1 L|false
4276|BATIDO CHOCOLATE (90% LECHE)| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=10055|1.55| MINIBRICK PACK 6 X 200 ML - 1200 ML|false
4277|BATIDO CHOCOLATE ENERGY| COLA CAO|https://www.telecompra.mercadona.es/detall_producte.php?id=10066|2.16| BOTELLIN PACK 4 X 188 ML - 752 ML|false
4278|BATIDO CHOCOLATE SIN LACTOSA, SIN GRASA Y SIN AZUCARES AÑADIDOS| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=22967|1.85| MINIBRICK PACK 6 X 200 ML - 1200 ML|false
4279|BATIDO CHOCOLATE| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=10050|1.2| MINIBRICK PACK 6 X 200 ML - 1200 ML|false
4280|BATIDO CHOCOLATE| PULEVA|https://www.telecompra.mercadona.es/detall_producte.php?id=10043|2.15| MINIBRICK 6 X 200 ML - 1200 ML|false
4281|BATIDO FRESA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=10054|1.3| MINIBRICK PACK 6 X 200 ML - 1200 ML|false
4282|BATIDO FRESA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=23051|1| BOTELLA 1 L|false
4283|FRUTAS+LECHE CARIBE (BRICK VERDE)| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=10151|1| MINIBRICK 6 X 200 ML - 1200 ML|false
4284|FRUTAS+LECHE CARIBE ZERO| DON SIMON|https://www.telecompra.mercadona.es/detall_producte.php?id=10106|1.5| MINIBRICK 6 X 200 ML - 1200 ML|false
4285|FRUTAS+LECHE MEDITERRANEO (BRICK AZUL)| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=10226|0.8| BRICK 1 L|false
4286|FRUTAS+LECHE MEDITERRANEO (BRICK AZUL)| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=10219|0.9| MINIBRICK 3 X 330 ML - 990 ML|false
4287|FRUTAS+LECHE MEDITERRANEO (BRICK AZUL)| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=10093|1| MINIBRICK 6 X 200 ML - 1200 ML|false
4288|FRUTAS+LECHE MELOCOTON ALBARICOQUE (BRICK MORADO)| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=10278|0.95| MINIBRICK 3 X 330 ML - 990 ML|false
4289|FRUTAS+LECHE MELON SANDIA (BRICK ROJO)| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=10246|1.15| BRICK 1 L|false
4290|FRUTAS+LECHE MELON SANDIA (BRICK ROJO)| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=10232|1.25| MINIBRICK 3 X 330 ML - 990 ML|false
4291|FRUTAS+LECHE NARANJA MANGO SIN AZUCAR AÑADIDO (BRICK VERDE CLARO)| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=10075|1.25| MINIBRICK 3 X 330 ML - 990 ML|false
4292|FRUTAS+LECHE TROPICAL (BRICK NARANJA)| BIFRUTAS|https://www.telecompra.mercadona.es/detall_producte.php?id=10362|2| MINIBRICK 3 X 330 ML - 990 ML|false
4293|FRUTAS+LECHE TROPICAL (BRICK NARANJA)| BIFRUTAS|https://www.telecompra.mercadona.es/detall_producte.php?id=10126|2.35| MINIBRICK 6 X 200 ML - 1200 ML|false
4294|FRUTAS+LECHE TROPICAL (BRICK ROSA)| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=10231|0.8| BRICK 1 L|false
4295|FRUTAS+LECHE TROPICAL (BRICK ROSA)| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=10152|1| MINIBRICK PACK 6 X 200 ML - 1200 ML|false
4296|FRUTAS+LECHE TROPICAL (BRICK ROSA)| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=10190|0.9| MINIBRICK PACK 3 X 330 ML - 990 ML|false
4297|BATIDO VAINILLA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=10051|1.3| MINIBRICK PACK 6 X 200 ML - 1200 ML|false
